id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,bairro,crawled_at
https://www.vivareal.com.br/imoveis-lancamento/landing-campo-belo-2515977636,https://www.vivareal.com.br/imoveis-lancamento/landing-campo-belo-2515977636/,Landing Campo Belo,"Rua Vieira de Morais, 1936 - Campo Belo, São Paulo - SP",42-49,1 Quarto,1 Banheiro,1 Vaga,,R$ 553.641,,Brooklin,2021-10-10 14:00
2534939458,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-166m2-venda-RS2400000-id-2534939458/,"Apartamento com Quarto à Venda, 166m²","Rua Constantino de Sousa, 0 - Brooklin, São Paulo - SP",166,1 Quarto,4 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.400.000,,Brooklin,2021-10-10 14:00
2531300418,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-66m2-venda-RS760000-id-2531300418/,"Apartamento com 2 Quartos à Venda, 66m²","Rua Bacaetava, 35 - Brooklin, São Paulo - SP",66,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 760.000,R$ 1.147,Brooklin,2021-10-10 14:00
2525475577,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-138m2-venda-RS1850000-id-2525475577/,"Apartamento com 3 Quartos à Venda, 138m²","Avenida Portugal, 1048 - Brooklin, São Paulo - SP",138,3 Quartos,5 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 1.850.000,R$ 1.500,Brooklin,2021-10-10 14:00
2532329574,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS749900-id-2532329574/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Andréa Paulinetti - Brooklin, São Paulo - SP",69,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Varanda
Playground
Quadra poliesportiva
...",R$ 749.900,R$ 600,Brooklin,2021-10-10 14:00
2523038505,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-105m2-venda-RS965000-id-2523038505/,"Apartamento com 3 Quartos à Venda, 105m²","Rua Flórida, 90 - Brooklin, São Paulo - SP",105,3 Quartos,2 Banheiros,2 Vagas,"Piscina
Interfone
Armário na cozinha
Sauna",R$ 965.000,R$ 1.414,Brooklin,2021-10-10 14:00
2532159290,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-80m2-venda-RS1468000-id-2532159290/,"Apartamento com Quarto à Venda, 80m²","Rua George Ohm - Brooklin, São Paulo - SP",80,1 Quarto,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 1.468.000,R$ 750,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/landing-campo-belo-7903,https://www.vivareal.com.br/imoveis-lancamento/landing-campo-belo-7903/,Landing Campo Belo,"Rua Vieira de Morais, 1936 - Campo Belo, São Paulo - SP",42-48,1 Quarto,1 Banheiro,1 Vaga,,Sob Consulta,,Brooklin,2021-10-10 14:00
2530355767,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-venda-RS530000-id-2530355767/,"Apartamento com 3 Quartos à Venda, 70m²","Brooklin, São Paulo - SP",70,3 Quartos,3 Banheiros,1 Vaga,"Armário na cozinha
Área de serviço",R$ 530.000,R$ 940,Brooklin,2021-10-10 14:00
2523755283,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-165m2-venda-RS2300000-id-2523755283/,"Apartamento com 3 Quartos à Venda, 165m²","Rua Flórida, 1901 - Brooklin, São Paulo - SP",165,3 Quartos,4 Banheiros,2 Vagas,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...",R$ 2.300.000,R$ 2.200,Brooklin,2021-10-10 14:00
2510898782,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-85m2-venda-RS950000-id-2510898782/,"Apartamento com 3 Quartos à Venda, 85m²","Rua Guaraiúva - Brooklin, São Paulo - SP",85,3 Quartos,3 Banheiros,2 Vagas,"Elevador
Quadra poliesportiva
Playground
Piscina
Academia",R$ 950.000,R$ 1.485,Brooklin,2021-10-10 14:00
2535321152,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-93m2-venda-RS1430000-id-2535321152/,"Apartamento com 3 Quartos à Venda, 93m²","Rua Pássaros e Flores, 223 - Brooklin, São Paulo - SP",93,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Academia
Garagem
Quadra poliesportiva
...",R$ 1.430.000,R$ 1.100,Brooklin,2021-10-10 14:00
2535837417,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-105m2-venda-RS920000-id-2535837417/,"Apartamento com 2 Quartos à Venda, 105m²","Avenida Portugal, 676 - Brooklin, São Paulo - SP",105,2 Quartos,3 Banheiros,1 Vaga,"Cozinha
Varanda",R$ 920.000,R$ 1.260,Brooklin,2021-10-10 14:00
2535789908,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-74m2-venda-RS995000-id-2535789908/,"Apartamento com 2 Quartos à Venda, 74m²","Brooklin, São Paulo - SP",74,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Varanda
Academia
...",R$ 995.000,R$ 650,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/uwin-brooklin-2490241598,https://www.vivareal.com.br/imoveis-lancamento/uwin-brooklin-2490241598/,Uwin Brooklin,"Rua Eleutério, 59 - Brooklin, São Paulo - SP",25,1 Quarto,1 Banheiro,-- Vaga,,R$ 275.000,,Brooklin,2021-10-10 14:00
2529942578,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-51m2-venda-RS600000-id-2529942578/,"Apartamento com Quarto à Venda, 51m²","Rua Jaceru, 346 - Brooklin, São Paulo - SP",51,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Academia
Espaço gourmet
...",R$ 600.000,R$ 600,Brooklin,2021-10-10 14:00
2520771207,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS1500000-id-2520771207/,Apartamento com 2 Quartos à Venda/Aluguel 100m²,"Rua Jaceru, 346 - Brooklin, São Paulo - SP",100,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Academia
Espaço gourmet
...","R$ 7.000 /mês
R$ 1.500.000",R$ 866,Brooklin,2021-10-10 14:00
2535701996,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-24m2-venda-RS300000-id-2535701996/,"Apartamento com 2 Quartos à Venda, 24m²","Rua Godói Colaço - Brooklin, São Paulo - SP",24,2 Quartos,1 Banheiro,1 Vaga,Próximo a escola,R$ 300.000,,Brooklin,2021-10-10 14:00
2516331404,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2900000-id-2516331404/,Apartamento com 2 Quartos à Venda/Aluguel 180m²,"Brooklin, São Paulo - SP",180,2 Quartos,5 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...","R$ 17.315 /mês
R$ 2.900.000",R$ 1.912,Brooklin,2021-10-10 14:00
2534893325,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-40m2-venda-RS490104-id-2534893325/,"Apartamento com 2 Quartos à Venda, 40m²","Rua Eleutério, 59 - Brooklin, São Paulo - SP",40,2 Quartos,1 Banheiro,-- Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 490.104,R$ 1,Brooklin,2021-10-10 14:00
2531063929,https://www.vivareal.com.br/imovel/apartamento-5-quartos-brooklin-zona-sul-sao-paulo-com-garagem-238m2-venda-RS3490000-id-2531063929/,"Apartamento com 5 Quartos à Venda, 238m²","Avenida Nova Independência - Brooklin, São Paulo - SP",238,5 Quartos,7 Banheiros,4 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 3.490.000,R$ 3.073,Brooklin,2021-10-10 14:00
2531491889,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-65m2-venda-RS985000-id-2531491889/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Ministro Luiz Gallotti - Brooklin, São Paulo - SP",65,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Playground
Bicicletário
Academia
Salão de festas",R$ 985.000,R$ 842,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/uwin-2526986729,https://www.vivareal.com.br/imoveis-lancamento/uwin-2526986729/,Uwin,"Rua Eleutério, 59 - Brooklin, São Paulo - SP",28,1 Quarto,1 Banheiro,1 Vaga,,R$ 281.223,,Brooklin,2021-10-10 14:00
2534572811,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-256m2-venda-RS8900000-id-2534572811/,Apartamento com 4 Quartos para Venda/Aluguel 256m²,"Rua Flórida - Brooklin, São Paulo - SP",256,4 Quartos,6 Banheiros,4 Vagas,"Mobiliado
Churrasqueira
Elevador
Condomínio fechado
Espaço gourmet
...","R$ 63.000 /mês
R$ 8.900.000",,Brooklin,2021-10-10 14:00
2525153678,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-183m2-venda-RS2400000-id-2525153678/,"Apartamento com 4 Quartos à Venda, 183m²","Brooklin, São Paulo - SP",183,4 Quartos,5 Banheiros,4 Vagas,"Piscina
Churrasqueira
Ar-condicionado
Área de serviço
Quadra poliesportiva
...",R$ 2.400.000,R$ 1.440,Brooklin,2021-10-10 14:00
2514740432,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-87m2-venda-RS1010000-id-2514740432/,"Apartamento com 3 Quartos à Venda, 87m²","Rua Senador Milton Campos - Brooklin, São Paulo - SP",87,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Varanda
...",R$ 1.010.000,,Brooklin,2021-10-10 14:00
2536702394,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-65m2-venda-RS870000-id-2536702394/,"Apartamento com 2 Quartos à Venda, 65m²","Rua Bacaetava, 0 - Brooklin, São Paulo - SP",65,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 870.000,R$ 1.280,Brooklin,2021-10-10 14:00
2526402947,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-102m2-venda-RS1537000-id-2526402947/,Apartamento com 2 Quartos para Venda/Aluguel 102m²,"Brooklin, São Paulo - SP",102,2 Quartos,2 Banheiros,2 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Varanda
...","R$ 7.000 /mês
R$ 1.537.000",R$ 1.450,Brooklin,2021-10-10 14:00
2509463984,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-140m2-venda-RS1750000-id-2509463984/,"Apartamento com 3 Quartos à Venda, 140m²","Avenida Portugal - Brooklin, São Paulo - SP",140,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Mobiliado
Elevador
Condomínio fechado
Academia
...",R$ 1.750.000,,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/verace-brooklin-2484620057,https://www.vivareal.com.br/imoveis-lancamento/verace-brooklin-2484620057/,Verace Brooklin,"Rua Joaquim Guarani, 533 - Jardim das Acacias, São Paulo - SP",181,4 Quartos,3 Banheiros,3-4 Vagas,,Sob Consulta,,Brooklin,2021-10-10 14:00
2507705884,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-104m2-venda-RS950000-id-2507705884/,Apartamento com 2 Quartos à Venda/Aluguel 104m²,"Avenida Engenheiro Luiz Carlos Berrini, 1375 - Brooklin, São Paulo - SP",104,2 Quartos,2 Banheiros,1 Vaga,"Elevador
Portão eletrônico
Área de serviço
Interfone","R$ 2.800 /mês
R$ 950.000",R$ 665,Brooklin,2021-10-10 14:00
2525791327,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-172m2-venda-RS2050000-id-2525791327/,"Apartamento com 3 Quartos à Venda, 172m²","Rua Pensilvânia - Brooklin, São Paulo - SP",172,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Varanda
Área de serviço
Playground
Salão de festas
...",R$ 2.050.000,R$ 2.320,Brooklin,2021-10-10 14:00
2533227477,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-172m2-venda-RS1700000-id-2533227477/,"Apartamento com 3 Quartos à Venda, 172m²","Avenida Padre Antônio José dos Santos, 100 - Brooklin, São Paulo - SP",172,3 Quartos,3 Banheiros,2 Vagas,"Piscina
Elevador
Condomínio fechado
Varanda
Aceita animais
...",R$ 1.700.000,R$ 2.050.000,Brooklin,2021-10-10 14:00
2528355775,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-37m2-venda-RS650000-id-2528355775/,"Apartamento com Quarto à Venda, 37m²","Brooklin, São Paulo - SP",37,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Mobiliado
Churrasqueira
Varanda
Ar-condicionado
...",R$ 650.000,R$ 600,Brooklin,2021-10-10 14:00
2523689557,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-182m2-venda-RS1750000-id-2523689557/,"Apartamento com 3 Quartos à Venda, 182m²","Rua República do Iraque, 1144 - Brooklin, São Paulo - SP",182,3 Quartos,3 Banheiros,3 Vagas,"Piscina
Elevador
Condomínio fechado
Academia
Área de serviço
...",R$ 1.750.000,R$ 2.243,Brooklin,2021-10-10 14:00
2455650702,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-69m2-venda-RS860000-id-2455650702/,"Apartamento com 2 Quartos à Venda, 69m²","Rua Getúlio Soares da Rocha, 152 - Brooklin, São Paulo - SP",69,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 860.000,,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/air-brooklin-2519455967,https://www.vivareal.com.br/imoveis-lancamento/air-brooklin-2519455967/,AIR BROOKLIN,"Avenida Santo Amaro, 4800 - Santo Amaro, São Paulo - SP",30-81,1-3 Quartos,1-3 Banheiros,-- Vagas,,R$ 530.250,,Brooklin,2021-10-10 14:00
2531301287,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-36m2-venda-RS450000-id-2531301287/,"Apartamento com Quarto à Venda, 36m²","Rua Bacaetava, 35 - Brooklin, São Paulo - SP",36,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 450.000,R$ 660,Brooklin,2021-10-10 14:00
2435244576,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-130m2-venda-RS2750000-id-2435244576/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Califórnia, 1127 - Brooklin, São Paulo - SP",130,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Academia
Espaço gourmet
Jardim
Playground
...",R$ 2.750.000,R$ 1.100,Brooklin,2021-10-10 14:00
2535753189,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-165m2-venda-RS2450000-id-2535753189/,"Apartamento com 4 Quartos à Venda, 165m²","Rua Professor José Leite e Oiticica, 237 - Brooklin, São Paulo - SP",165,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Mobiliado
Churrasqueira
Elevador
Condomínio fechado
...",R$ 2.450.000,R$ 2.100,Brooklin,2021-10-10 14:00
2535746679,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-212m2-venda-RS1655000-id-2535746679/,"Apartamento com 3 Quartos à Venda, 212m²","Rua Barão do Triunfo, 801 - Brooklin, São Paulo - SP",212,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Academia
Aceita animais
...",R$ 1.655.000,R$ 1.854,Brooklin,2021-10-10 14:00
2531831201,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-70m2-venda-RS545000-id-2531831201/,"Apartamento com 2 Quartos à Venda, 70m²","Rua Sansão Alves dos Santos - Brooklin, São Paulo - SP",70,2 Quartos,2 Banheiros,1 Vaga,"Condomínio fechado
Aceita animais
Jardim
Área de serviço
Playground
...",R$ 545.000,R$ 10,Brooklin,2021-10-10 14:00
2530783473,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-181m2-venda-RS3132000-id-2530783473/,"Apartamento com 3 Quartos à Venda, 181m²","Rua Joaquim Guarani, 533 - Brooklin, São Paulo - SP",181,3 Quartos,5 Banheiros,4 Vagas,"Piscina
Elevador
Academia
Espaço gourmet
Playground
...",R$ 3.132.000,,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/air-brooklin-2484593493,https://www.vivareal.com.br/imoveis-lancamento/air-brooklin-2484593493/,AIR BROOKLIN,"Avenida Santo Amaro, 4800 - Santo Amaro, São Paulo - SP",29-81,1-3 Quartos,1 Banheiro,1-2 Vagas,,Sob Consulta,,Brooklin,2021-10-10 14:00
2525516514,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-50m2-venda-RS520000-id-2525516514/,"Apartamento com Quarto à Venda, 50m²","Rua Barão do Triunfo - Brooklin, São Paulo - SP",50,1 Quarto,1 Banheiro,1 Vaga,,R$ 520.000,R$ 630,Brooklin,2021-10-10 14:00
2534151731,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-71m2-venda-RS808790-id-2534151731/,"Apartamento com 3 Quartos à Venda, 71m²","Rua Pássaros e Flores, 192 - Brooklin, São Paulo - SP",71,3 Quartos,3 Banheiros,-- Vaga,,R$ 808.790,,Brooklin,2021-10-10 14:00
2516613508,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-178m2-venda-RS2590000-id-2516613508/,"Apartamento com 3 Quartos à Venda, 178m²","Rua Pensilvânia, 114 - Brooklin, São Paulo - SP",178,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Elevador
Condomínio fechado
Academia
Aceita animais
...",R$ 2.590.000,R$ 1.800,Brooklin,2021-10-10 14:00
2513086411,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-181m2-venda-RS2765000-id-2513086411/,"Apartamento com 3 Quartos à Venda, 181m²","Rua Joaquim Guarani, 0 - Brooklin, São Paulo - SP",181,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 2.765.000,R$ 2.400,Brooklin,2021-10-10 14:00
2535883484,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-147m2-venda-RS2100000-id-2535883484/,"Apartamento com 3 Quartos à Venda, 147m²","Rua Barão do Triunfo - Brooklin, São Paulo - SP",147,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Área de serviço
Playground
...",R$ 2.100.000,R$ 1.665,Brooklin,2021-10-10 14:00
2523003178,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-105m2-venda-RS1695000-id-2523003178/,"Apartamento com 2 Quartos à Venda, 105m²","Rua Califórnia - Brooklin, São Paulo - SP",105,2 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Varanda
Área de serviço
Playground
Salão de festas
...",R$ 1.695.000,R$ 1.100,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/air-brooklin-2511493650,https://www.vivareal.com.br/imoveis-lancamento/air-brooklin-2511493650/,Air Brooklin,"Avenida Santo Amaro, 4800 - Brooklin, São Paulo - SP",31,-- Quarto,-- Banheiro,-- Vaga,,Sob Consulta,,Brooklin,2021-10-10 14:00
2520558119,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-66m2-venda-RS956000-id-2520558119/,"Apartamento com Quarto à Venda, 66m²","Avenida Santo Amaro, 0 - Brooklin, São Paulo - SP",66,1 Quarto,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Espaço gourmet
Jardim
...",R$ 956.000,,Brooklin,2021-10-10 14:00
2504486284,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-132m2-venda-RS1954000-id-2504486284/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Doutor Paschoal Imperatriz, 50 - Brooklin, São Paulo - SP",132,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.954.000,R$ 1.700,Brooklin,2021-10-10 14:00
2536721882,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-197m2-venda-RS3400000-id-2536721882/,"Apartamento com 4 Quartos à Venda, 197m²","Rua Nova York, 161 - Brooklin, São Paulo - SP",197,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Varanda
Academia
Espaço gourmet
Área de serviço
...",R$ 3.400.000,R$ 1.980,Brooklin,2021-10-10 14:00
2500507370,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS920000-id-2500507370/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Andréa Paulinetti, 201 - Brooklin, São Paulo - SP",100,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Área de serviço
Salão de festas
...",R$ 920.000,R$ 1.140,Brooklin,2021-10-10 14:00
2535743941,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-130m2-venda-RS890000-id-2535743941/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Novo Cancioneiro, 100 - Brooklin, São Paulo - SP",130,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...",R$ 890.000,R$ 2.140,Brooklin,2021-10-10 14:00
2522973754,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-180m2-venda-RS2790000-id-2522973754/,"Apartamento com 4 Quartos à Venda, 180m²","Rua Nova York - Brooklin, São Paulo - SP",180,4 Quartos,3 Banheiros,3 Vagas,"Churrasqueira
Piscina
Playground
Quadra de squash
Salão de festas",R$ 2.790.000,R$ 1.200,Brooklin,2021-10-10 14:00
2535883484,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-147m2-venda-RS2100000-id-2535883484/,"Apartamento com 3 Quartos à Venda, 147m²","Rua Barão do Triunfo - Brooklin, São Paulo - SP",147,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Varanda
Área de serviço
Playground
...",R$ 2.100.000,R$ 1.665,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/vista-campo-belo-2509352876,https://www.vivareal.com.br/imoveis-lancamento/vista-campo-belo-2509352876/,Vista Campo Belo,"Avenida Vereador José Diniz, 2421 - Santo Amaro, São Paulo - SP",77-130,2-3 Quartos,2-3 Banheiros,1-2 Vagas,,Sob Consulta,,Brooklin,2021-10-10 14:00
2523003178,https://www.vivareal.com.br/imovel/apartamento-2-quartos-brooklin-zona-sul-sao-paulo-com-garagem-105m2-venda-RS1695000-id-2523003178/,"Apartamento com 2 Quartos à Venda, 105m²","Rua Califórnia - Brooklin, São Paulo - SP",105,2 Quartos,3 Banheiros,2 Vagas,"Churrasqueira
Varanda
Área de serviço
Playground
Salão de festas
...",R$ 1.695.000,R$ 1.100,Brooklin,2021-10-10 14:00
2520558119,https://www.vivareal.com.br/imovel/apartamento-1-quartos-brooklin-zona-sul-sao-paulo-com-garagem-66m2-venda-RS956000-id-2520558119/,"Apartamento com Quarto à Venda, 66m²","Avenida Santo Amaro, 0 - Brooklin, São Paulo - SP",66,1 Quarto,2 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Espaço gourmet
Jardim
...",R$ 956.000,,Brooklin,2021-10-10 14:00
2504486284,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-132m2-venda-RS1954000-id-2504486284/,"Apartamento com 3 Quartos à Venda, 132m²","Rua Doutor Paschoal Imperatriz, 50 - Brooklin, São Paulo - SP",132,3 Quartos,5 Banheiros,3 Vagas,"Piscina
Churrasqueira
Elevador
Condomínio fechado
Academia
...",R$ 1.954.000,R$ 1.700,Brooklin,2021-10-10 14:00
2536721882,https://www.vivareal.com.br/imovel/apartamento-4-quartos-brooklin-zona-sul-sao-paulo-com-garagem-197m2-venda-RS3400000-id-2536721882/,"Apartamento com 4 Quartos à Venda, 197m²","Rua Nova York, 161 - Brooklin, São Paulo - SP",197,4 Quartos,5 Banheiros,3 Vagas,"Piscina
Varanda
Academia
Espaço gourmet
Área de serviço
...",R$ 3.400.000,R$ 1.980,Brooklin,2021-10-10 14:00
2500507370,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-100m2-venda-RS920000-id-2500507370/,"Apartamento com 3 Quartos à Venda, 100m²","Rua Andréa Paulinetti, 201 - Brooklin, São Paulo - SP",100,3 Quartos,3 Banheiros,1 Vaga,"Piscina
Elevador
Condomínio fechado
Área de serviço
Salão de festas
...",R$ 920.000,R$ 1.140,Brooklin,2021-10-10 14:00
2535743941,https://www.vivareal.com.br/imovel/apartamento-3-quartos-brooklin-zona-sul-sao-paulo-com-garagem-130m2-venda-RS890000-id-2535743941/,"Apartamento com 3 Quartos à Venda, 130m²","Rua Novo Cancioneiro, 100 - Brooklin, São Paulo - SP",130,3 Quartos,4 Banheiros,3 Vagas,"Piscina
Elevador
Condomínio fechado
Varanda
Academia
...",R$ 890.000,R$ 2.140,Brooklin,2021-10-10 14:00
https://www.vivareal.com.br/imoveis-lancamento/vista-campo-belo-2524358384,https://www.vivareal.com.br/imoveis-lancamento/vista-campo-belo-2524358384/,Vista Campo Belo,"Avenida Vereador José Diniz, 2421 - Santo Amaro, São Paulo - SP",77-130,2-3 Quartos,2-3 Banheiros,1-2 Vagas,,R$ 987.990,,Brooklin,2021-10-10 14:00
